path,speaker,split
./data\training_data\dsp_frame245.npy,dsp,training_data
./data\training_data\dsp_frame246.npy,dsp,training_data
./data\training_data\dsp_frame247.npy,dsp,training_data
./data\training_data\dsp_frame248.npy,dsp,training_data
./data\training_data\dsp_frame249.npy,dsp,training_data
./data\training_data\dsp_frame250.npy,dsp,training_data
./data\training_data\dsp_frame251.npy,dsp,training_data
./data\training_data\dsp_frame252.npy,dsp,training_data
./data\training_data\dsp_frame253.npy,dsp,training_data
./data\training_data\dsp_frame254.npy,dsp,training_data
./data\training_data\dsp_frame255.npy,dsp,training_data
./data\training_data\dsp_frame256.npy,dsp,training_data
./data\training_data\dsp_frame257.npy,dsp,training_data
./data\training_data\dsp_frame258.npy,dsp,training_data
./data\training_data\dsp_frame259.npy,dsp,training_data
./data\training_data\dsp_frame260.npy,dsp,training_data
./data\training_data\dsp_frame261.npy,dsp,training_data
./data\training_data\dsp_frame262.npy,dsp,training_data
./data\training_data\dsp_frame263.npy,dsp,training_data
./data\training_data\dsp_frame264.npy,dsp,training_data
./data\training_data\dsp_frame265.npy,dsp,training_data
./data\training_data\dsp_frame266.npy,dsp,training_data
./data\training_data\dsp_frame267.npy,dsp,training_data
./data\training_data\dsp_frame268.npy,dsp,training_data
./data\training_data\dsp_frame269.npy,dsp,training_data
./data\training_data\dsp_frame270.npy,dsp,training_data
./data\training_data\dsp_frame271.npy,dsp,training_data
./data\training_data\dsp_frame272.npy,dsp,training_data
./data\training_data\dsp_frame273.npy,dsp,training_data
./data\training_data\dsp_frame274.npy,dsp,training_data
./data\training_data\dsp_frame275.npy,dsp,training_data
./data\training_data\dsp_frame276.npy,dsp,training_data
./data\training_data\dsp_frame277.npy,dsp,training_data
./data\training_data\dsp_frame278.npy,dsp,training_data
./data\training_data\dsp_frame279.npy,dsp,training_data
./data\training_data\dsp_frame280.npy,dsp,training_data
./data\training_data\dsp_frame281.npy,dsp,training_data
./data\training_data\dsp_frame282.npy,dsp,training_data
./data\training_data\dsp_frame283.npy,dsp,training_data
./data\training_data\dsp_frame284.npy,dsp,training_data
./data\training_data\dsp_frame285.npy,dsp,training_data
./data\training_data\dsp_frame286.npy,dsp,training_data
./data\training_data\dsp_frame287.npy,dsp,training_data
./data\training_data\dsp_frame288.npy,dsp,training_data
./data\training_data\dsp_frame289.npy,dsp,training_data
./data\training_data\dsp_frame290.npy,dsp,training_data
./data\training_data\dsp_frame291.npy,dsp,training_data
./data\training_data\dsp_frame0.npy,dsp,training_data
./data\training_data\dsp_frame1.npy,dsp,training_data
./data\training_data\dsp_frame2.npy,dsp,training_data
./data\training_data\dsp_frame3.npy,dsp,training_data
./data\training_data\dsp_frame4.npy,dsp,training_data
./data\training_data\dsp_frame5.npy,dsp,training_data
./data\training_data\dsp_frame6.npy,dsp,training_data
./data\training_data\dsp_frame7.npy,dsp,training_data
./data\training_data\dsp_frame8.npy,dsp,training_data
./data\training_data\dsp_frame9.npy,dsp,training_data
./data\training_data\dsp_frame10.npy,dsp,training_data
./data\training_data\dsp_frame11.npy,dsp,training_data
./data\training_data\dsp_frame12.npy,dsp,training_data
./data\training_data\dsp_frame13.npy,dsp,training_data
./data\training_data\dsp_frame14.npy,dsp,training_data
./data\training_data\dsp_frame15.npy,dsp,training_data
./data\training_data\dsp_frame16.npy,dsp,training_data
./data\training_data\dsp_frame17.npy,dsp,training_data
./data\training_data\dsp_frame18.npy,dsp,training_data
./data\training_data\dsp_frame19.npy,dsp,training_data
./data\training_data\dsp_frame20.npy,dsp,training_data
./data\training_data\dsp_frame21.npy,dsp,training_data
./data\training_data\dsp_frame22.npy,dsp,training_data
./data\training_data\dsp_frame23.npy,dsp,training_data
./data\training_data\dsp_frame24.npy,dsp,training_data
./data\training_data\dsp_frame25.npy,dsp,training_data
./data\training_data\dsp_frame26.npy,dsp,training_data
./data\training_data\dsp_frame27.npy,dsp,training_data
./data\training_data\dsp_frame28.npy,dsp,training_data
./data\training_data\dsp_frame29.npy,dsp,training_data
./data\training_data\dsp_frame30.npy,dsp,training_data
./data\training_data\dsp_frame31.npy,dsp,training_data
./data\training_data\dsp_frame32.npy,dsp,training_data
./data\training_data\dsp_frame33.npy,dsp,training_data
./data\training_data\dsp_frame34.npy,dsp,training_data
./data\training_data\dsp_frame35.npy,dsp,training_data
./data\training_data\dsp_frame36.npy,dsp,training_data
./data\training_data\dsp_frame37.npy,dsp,training_data
./data\training_data\dsp_frame38.npy,dsp,training_data
./data\training_data\dsp_frame39.npy,dsp,training_data
./data\training_data\dsp_frame40.npy,dsp,training_data
./data\training_data\dsp_frame41.npy,dsp,training_data
./data\training_data\dsp_frame42.npy,dsp,training_data
./data\training_data\dsp_frame43.npy,dsp,training_data
./data\training_data\dsp_frame44.npy,dsp,training_data
./data\training_data\dsp_frame45.npy,dsp,training_data
./data\training_data\dsp_frame46.npy,dsp,training_data
./data\training_data\dsp_frame47.npy,dsp,training_data
./data\training_data\dsp_frame48.npy,dsp,training_data
./data\training_data\dsp_frame49.npy,dsp,training_data
./data\training_data\dsp_frame50.npy,dsp,training_data
./data\training_data\dsp_frame51.npy,dsp,training_data
./data\training_data\dsp_frame52.npy,dsp,training_data
./data\training_data\dsp_frame53.npy,dsp,training_data
./data\training_data\dsp_frame54.npy,dsp,training_data
./data\training_data\dsp_frame55.npy,dsp,training_data
./data\training_data\dsp_frame56.npy,dsp,training_data
./data\training_data\dsp_frame57.npy,dsp,training_data
./data\training_data\dsp_frame58.npy,dsp,training_data
./data\training_data\dsp_frame59.npy,dsp,training_data
./data\training_data\dsp_frame60.npy,dsp,training_data
./data\training_data\dsp_frame61.npy,dsp,training_data
./data\training_data\dsp_frame62.npy,dsp,training_data
./data\training_data\dsp_frame63.npy,dsp,training_data
./data\training_data\dsp_frame64.npy,dsp,training_data
./data\training_data\dsp_frame65.npy,dsp,training_data
./data\training_data\dsp_frame66.npy,dsp,training_data
./data\training_data\dsp_frame67.npy,dsp,training_data
./data\training_data\dsp_frame68.npy,dsp,training_data
./data\training_data\dsp_frame69.npy,dsp,training_data
./data\training_data\dsp_frame70.npy,dsp,training_data
./data\training_data\dsp_frame71.npy,dsp,training_data
./data\training_data\dsp_frame72.npy,dsp,training_data
./data\training_data\dsp_frame73.npy,dsp,training_data
./data\training_data\dsp_frame74.npy,dsp,training_data
./data\training_data\dsp_frame75.npy,dsp,training_data
./data\training_data\dsp_frame76.npy,dsp,training_data
./data\training_data\dsp_frame77.npy,dsp,training_data
./data\training_data\dsp_frame78.npy,dsp,training_data
./data\training_data\dsp_frame79.npy,dsp,training_data
./data\training_data\dsp_frame80.npy,dsp,training_data
./data\training_data\dsp_frame81.npy,dsp,training_data
./data\training_data\dsp_frame82.npy,dsp,training_data
./data\training_data\dsp_frame83.npy,dsp,training_data
./data\training_data\dsp_frame84.npy,dsp,training_data
./data\training_data\dsp_frame85.npy,dsp,training_data
./data\training_data\dsp_frame86.npy,dsp,training_data
./data\training_data\dsp_frame87.npy,dsp,training_data
./data\training_data\dsp_frame88.npy,dsp,training_data
./data\training_data\dsp_frame89.npy,dsp,training_data
./data\training_data\dsp_frame90.npy,dsp,training_data
./data\training_data\dsp_frame91.npy,dsp,training_data
./data\training_data\dsp_frame92.npy,dsp,training_data
./data\training_data\dsp_frame93.npy,dsp,training_data
./data\training_data\dsp_frame94.npy,dsp,training_data
./data\training_data\dsp_frame95.npy,dsp,training_data
./data\training_data\dsp_frame96.npy,dsp,training_data
./data\training_data\dsp_frame97.npy,dsp,training_data
./data\training_data\dsp_frame98.npy,dsp,training_data
./data\training_data\dsp_frame99.npy,dsp,training_data
./data\training_data\dsp_frame100.npy,dsp,training_data
./data\training_data\dsp_frame101.npy,dsp,training_data
./data\training_data\dsp_frame102.npy,dsp,training_data
./data\training_data\dsp_frame103.npy,dsp,training_data
./data\training_data\dsp_frame104.npy,dsp,training_data
./data\training_data\dsp_frame105.npy,dsp,training_data
./data\training_data\dsp_frame106.npy,dsp,training_data
./data\training_data\dsp_frame107.npy,dsp,training_data
./data\training_data\dsp_frame108.npy,dsp,training_data
./data\training_data\dsp_frame109.npy,dsp,training_data
./data\training_data\dsp_frame110.npy,dsp,training_data
./data\training_data\dsp_frame111.npy,dsp,training_data
./data\training_data\dsp_frame112.npy,dsp,training_data
./data\training_data\dsp_frame113.npy,dsp,training_data
./data\training_data\dsp_frame114.npy,dsp,training_data
./data\training_data\dsp_frame115.npy,dsp,training_data
./data\training_data\dsp_frame116.npy,dsp,training_data
./data\training_data\dsp_frame117.npy,dsp,training_data
./data\training_data\dsp_frame118.npy,dsp,training_data
./data\training_data\dsp_frame119.npy,dsp,training_data
./data\training_data\dsp_frame120.npy,dsp,training_data
./data\training_data\dsp_frame121.npy,dsp,training_data
./data\training_data\dsp_frame122.npy,dsp,training_data
./data\training_data\dsp_frame123.npy,dsp,training_data
./data\training_data\dsp_frame124.npy,dsp,training_data
./data\training_data\dsp_frame125.npy,dsp,training_data
./data\training_data\dsp_frame126.npy,dsp,training_data
./data\training_data\dsp_frame127.npy,dsp,training_data
./data\training_data\dsp_frame128.npy,dsp,training_data
./data\training_data\dsp_frame129.npy,dsp,training_data
./data\training_data\dsp_frame130.npy,dsp,training_data
./data\training_data\dsp_frame131.npy,dsp,training_data
./data\training_data\dsp_frame132.npy,dsp,training_data
./data\training_data\dsp_frame133.npy,dsp,training_data
./data\training_data\dsp_frame134.npy,dsp,training_data
./data\training_data\dsp_frame135.npy,dsp,training_data
./data\training_data\dsp_frame136.npy,dsp,training_data
./data\training_data\dsp_frame137.npy,dsp,training_data
./data\training_data\dsp_frame138.npy,dsp,training_data
./data\training_data\dsp_frame139.npy,dsp,training_data
./data\training_data\dsp_frame140.npy,dsp,training_data
./data\training_data\dsp_frame141.npy,dsp,training_data
./data\training_data\dsp_frame142.npy,dsp,training_data
./data\training_data\dsp_frame143.npy,dsp,training_data
./data\training_data\dsp_frame144.npy,dsp,training_data
./data\training_data\dsp_frame145.npy,dsp,training_data
./data\training_data\dsp_frame146.npy,dsp,training_data
./data\training_data\dsp_frame147.npy,dsp,training_data
./data\training_data\dsp_frame148.npy,dsp,training_data
./data\training_data\dsp_frame149.npy,dsp,training_data
./data\training_data\dsp_frame150.npy,dsp,training_data
./data\training_data\dsp_frame151.npy,dsp,training_data
./data\training_data\dsp_frame152.npy,dsp,training_data
./data\training_data\dsp_frame153.npy,dsp,training_data
./data\training_data\dsp_frame154.npy,dsp,training_data
./data\training_data\dsp_frame155.npy,dsp,training_data
./data\training_data\dsp_frame156.npy,dsp,training_data
./data\training_data\dsp_frame157.npy,dsp,training_data
./data\training_data\dsp_frame158.npy,dsp,training_data
./data\training_data\dsp_frame159.npy,dsp,training_data
./data\training_data\dsp_frame160.npy,dsp,training_data
./data\training_data\dsp_frame161.npy,dsp,training_data
./data\training_data\dsp_frame162.npy,dsp,training_data
./data\training_data\dsp_frame163.npy,dsp,training_data
./data\training_data\dsp_frame164.npy,dsp,training_data
./data\training_data\dsp_frame165.npy,dsp,training_data
./data\training_data\dsp_frame166.npy,dsp,training_data
./data\training_data\dsp_frame167.npy,dsp,training_data
./data\training_data\dsp_frame168.npy,dsp,training_data
./data\training_data\dsp_frame169.npy,dsp,training_data
./data\training_data\dsp_frame170.npy,dsp,training_data
./data\training_data\dsp_frame171.npy,dsp,training_data
./data\training_data\dsp_frame172.npy,dsp,training_data
./data\training_data\dsp_frame173.npy,dsp,training_data
./data\training_data\dsp_frame174.npy,dsp,training_data
./data\training_data\dsp_frame175.npy,dsp,training_data
./data\training_data\dsp_frame176.npy,dsp,training_data
./data\training_data\dsp_frame177.npy,dsp,training_data
./data\training_data\dsp_frame178.npy,dsp,training_data
./data\training_data\dsp_frame179.npy,dsp,training_data
./data\training_data\dsp_frame180.npy,dsp,training_data
./data\training_data\dsp_frame181.npy,dsp,training_data
./data\training_data\dsp_frame182.npy,dsp,training_data
./data\training_data\dsp_frame183.npy,dsp,training_data
./data\training_data\dsp_frame184.npy,dsp,training_data
./data\training_data\dsp_frame185.npy,dsp,training_data
./data\training_data\dsp_frame186.npy,dsp,training_data
./data\training_data\dsp_frame187.npy,dsp,training_data
./data\training_data\dsp_frame188.npy,dsp,training_data
./data\training_data\dsp_frame189.npy,dsp,training_data
./data\training_data\dsp_frame190.npy,dsp,training_data
./data\training_data\dsp_frame191.npy,dsp,training_data
./data\training_data\dsp_frame192.npy,dsp,training_data
./data\training_data\dsp_frame193.npy,dsp,training_data
./data\training_data\dsp_frame194.npy,dsp,training_data
./data\training_data\dsp_frame195.npy,dsp,training_data
./data\training_data\dsp_frame196.npy,dsp,training_data
./data\training_data\dsp_frame197.npy,dsp,training_data
./data\training_data\dsp_frame198.npy,dsp,training_data
./data\training_data\dsp_frame199.npy,dsp,training_data
./data\training_data\dsp_frame200.npy,dsp,training_data
./data\training_data\dsp_frame201.npy,dsp,training_data
./data\training_data\dsp_frame202.npy,dsp,training_data
./data\training_data\dsp_frame203.npy,dsp,training_data
./data\training_data\dsp_frame204.npy,dsp,training_data
./data\training_data\dsp_frame205.npy,dsp,training_data
./data\training_data\dsp_frame206.npy,dsp,training_data
./data\training_data\dsp_frame207.npy,dsp,training_data
./data\training_data\dsp_frame208.npy,dsp,training_data
./data\training_data\dsp_frame209.npy,dsp,training_data
./data\training_data\dsp_frame210.npy,dsp,training_data
./data\training_data\dsp_frame211.npy,dsp,training_data
./data\training_data\dsp_frame212.npy,dsp,training_data
./data\training_data\dsp_frame213.npy,dsp,training_data
./data\training_data\dsp_frame214.npy,dsp,training_data
./data\training_data\dsp_frame215.npy,dsp,training_data
./data\training_data\dsp_frame216.npy,dsp,training_data
./data\training_data\dsp_frame217.npy,dsp,training_data
./data\training_data\dsp_frame218.npy,dsp,training_data
./data\training_data\dsp_frame219.npy,dsp,training_data
./data\training_data\dsp_frame220.npy,dsp,training_data
./data\training_data\dsp_frame221.npy,dsp,training_data
./data\training_data\dsp_frame222.npy,dsp,training_data
./data\training_data\dsp_frame223.npy,dsp,training_data
./data\training_data\dsp_frame224.npy,dsp,training_data
./data\training_data\dsp_frame225.npy,dsp,training_data
